TH	35	1621034	Ang Thong
TH	76	1906686	Udon Thani
TH	74	1906687	Prachin Buri
TH	75	1906688	Ubon Ratchathani
TH	77	1906689	Amnat Charoen
TH	79	1906690	Nong Bua Lamphu
TH	80	1906691	Sa Kaeo
TH	81	8133594	Bueng Kan
TJ	03	1221092	Sughd
TJ	01	1221692	Gorno-Badakhshan
TJ	02	1347488	Khatlon Province
TJ	RR	6452615	Republican Subordination
TJ	04	7280679	Dushanbe
TK	N	4031091	Nukunonu
TK	F	4031112	Fakaofo
TK	A	4031116	Atafu
TL	VI	1622470	Viqueque
TL	MF	1636309	Manufahi
TL	MT	1636525	Manatuto
TL	LI	1637729	Liquiçá
TL	LA	1638294	Lautém
TL	CO	1639462	Cova Lima
TL	ER	1644865	Ermera
TL	DI	1645456	Dili Municipality
TL	BO	1648513	Bobonaro
TL	BA	1649538	Baucau
TL	OE	1651539	Oecusse
TL	AN	1651809	Ainaro
TL	AL	1651815	Aileu
TM	02	162152	Balkan
TM	01	162181	Ahal
TM	S	162182	Ashgabat
TM	03	601465	Dasoguz
TM	05	1218666	Mary
TM	04	1219651	Lebap
TN	37	2464038	Zaghouan Governorate
TN	36	2464464	Tunis Governorate
TN	35	2464645	Tozeur Governorate
TN	34	2464698	Tataouine
TN	23	2464912	Sousse Governorate
TN	22	2465027	Siliana Governorate
TN	33	2465837	Sidi Bouzid Governorate
TN	32	2467450	Sfax Governorate
TN	31	2468014	Kebili Governorate
TN	30	2468351	Gafsa
TN	29	2468365	Gabès Governorate
TN	19	2468576	Nabeul Governorate
TN	28	2469470	Medenine Governorate
TN	06	2470085	Jendouba Governorate
TN	27	2472477	Ben Arous Governorate
TN	18	2472699	Bizerte Governorate
TN	17	2472770	Béja Governorate
TN	38	2473245	Ariana Governorate
TN	03	2473451	Kairouan
TN	02	2473460	Kasserine Governorate
TN	16	2473495	Monastir Governorate
TN	15	2473574	Mahdia Governorate
TN	14	2473637	Kef Governorate
TN	39	6201192	Manouba
TO	03	4032231	Vavau
TO	02	4032279	Tongatapu
TO	01	4032637	Haapai
TO	EU	7668021	ʻEua
TO	NI	7668055	Niuas
TR	66	296560	Yozgat
TR	65	298113	Van
TR	64	298298	Uşak
TR	63	298332	Şanlıurfa
TR	62	298845	Tunceli
TR	58	300617	Sivas
TR	74	300821	Siirt
TR	73	303826	Niğde Province
TR	50	303830	Nevşehir Province
TR	49	304041	Muş
TR	48	304183	Muğla
TR	72	304794	Mardin
TR	45	304825	Manisa
TR	44	304919	Malatya
TR	43	305267	Kütahya
TR	71	306569	Konya
TR	40	307513	Kırşehir
TR	38	308463	Kayseri
TR	46	310858	Kahramanmaraş
TR	35	311044	İzmir Province
TR	33	311071	Isparta
TR	32	311728	Mersin
TR	31	312394	Hatay
TR	70	312888	Hakkâri
TR	83	314829	Gaziantep
TR	26	315201	Eskişehir
TR	25	315367	Erzurum
TR	24	315372	Erzincan
TR	23	315807	Elazığ
TR	21	316540	Diyarbakır Province
TR	20	317106	Denizli
TR	15	320390	Burdur
TR	13	321022	Bitlis
TR	12	321079	Bingöl
TR	11	321122	Bilecik
TR	10	322164	Balıkesir
TR	09	322819	Aydın
TR	07	323776	Antalya
TR	68	323784	Ankara
TR	04	325163	Ağrı
TR	03	325302	Afyonkarahisar Province
TR	02	325329	Adıyaman Province
TR	81	325361	Adana
TR	91	443183	Osmaniye
TR	88	443184	Iğdır
TR	75	443185	Aksaray
TR	76	443186	Batman
TR	78	443187	Karaman
TR	79	443188	Kırıkkale
TR	80	443189	Şırnak
TR	90	443213	Kilis
TR	85	737021	Zonguldak Province
TR	61	738647	Trabzon
TR	60	738742	Tokat Province
TR	59	738926	Tekirdağ
TR	57	739598	Sinop
TR	55	740263	Samsun
TR	54	740352	Sakarya
TR	53	740481	Rize Province
TR	52	741098	Ordu
TR	41	742865	Kocaeli
TR	39	743165	Kırklareli
TR	37	743881	Kastamonu
TR	84	743942	Kars Province
TR	34	745042	Istanbul
TR	69	746423	Gümüşhane Province
TR	28	746878	Giresun
TR	22	747711	Edirne
TR	19	748877	Çorum
TR	82	749747	Çankırı
TR	17	749778	Canakkale
TR	16	750268	Bursa Province
TR	14	750510	Bolu
TR	08	751816	Artvin
TR	05	752014	Amasya
TR	87	862467	Bartın
TR	89	862468	Karabük Province
TR	92	862469	Yalova
TR	86	862470	Ardahan
TR	77	862471	Bayburt Province
TR	93	865521	Düzce
TT	11	3573606	Tobago
TT	10	3573739	San Fernando
TT	05	3573891	Port of Spain
TT	03	3574155	Mayaro
TT	01	3575052	Borough of Arima
TT	CHA	7521937	Chaguanas
TT	CTT	7521938	Couva-Tabaquite-Talparo
TT	DMN	7521939	Diego Martin Regional Corporation
TT	PED	7521941	Penal/Debe
TT	PRT	7521942	Princes Town
TT	PTF	7521943	Point Fortin
TT	SGE	7521944	Sangre Grande Regional Corporation
TT	SIP	7521945	Siparia Regional Corporation
TT	SJL	7521946	San Juan/Laventille
TT	TUP	7521947	Tunapuna/Piarco
TV	NUI	2110341	Nui
TV	NMA	2110345	Nanumea
TV	FUN	2110384	Funafuti
TV	NIT	7601979	Niutao
TV	NMG	7601980	Nanumanga
TV	VAI	7601981	Vaitupu
TV	NKF	7601982	Nukufetau
TV	NKL	7601983	Nukulaelae
TW	01	7280288	Fukien
TW	02	7280289	Takao
TW	03	7280290	Taipei
TW	04	7280291	Taiwan
TZ	19	148679	Kagera
TZ	25	148724	Zanzibar Urban/West
TZ	22	148725	Zanzibar North
TZ	21	148728	Zanzibar Central/South
TZ	18	149595	Tanga
TZ	17	149653	Tabora
TZ	16	149876	Singida
TZ	15	150004	Shinyanga
TZ	24	150442	Rukwa
TZ	02	150602	Pwani
TZ	20	150732	Pemba South
TZ	13	150733	Pemba North
TZ	12	152219	Mwanza
TZ	10	153214	Morogoro
TZ	09	154375	Mbeya
TZ	08	154775	Mara
TZ	07	155946	Lindi
TZ	06	157449	Kilimanjaro
TZ	05	157732	Kigoma
TZ	04	159067	Iringa
TZ	03	160192	Dodoma
TZ	23	160260	Dar es Salaam Region
TZ	26	161322	Arusha
TZ	27	435764	Manyara
TZ	14	877416	Ruvuma
TZ	11	877744	Mtwara
TZ	31	8469238	Simiyu
TZ	28	8469239	Geita
TZ	29	8469240	Katavi
TZ	30	8469241	Njombe
TZ	32	11124984	Songwe
UA	27	686966	Zhytomyr Oblast
UA	26	687699	Zaporizhzhia
UA	25	687869	Zakarpattia
UA	24	689064	Volyn
UA	23	689559	Vinnytsia
UA	22	691649	Ternopil
UA	21	692196	Sumy
UA	20	694422	Sevastopol City
UA	19	695592	Rivne Oblast
UA	18	696634	Poltava
UA	17	698738	Odesa
UA	16	700567	Mykolaiv
UA	15	702549	Lviv
UA	14	702657	Luhansk
UA	13	703446	Kyiv Oblast
UA	12	703447	Kyiv City
UA	11	703883	Crimea
UA	10	705811	Kirovohrad
UA	09	706370	Khmelnytskyi
UA	08	706442	Kherson
UA	07	706482	Kharkiv
UA	06	707470	Ivano-Frankivsk
UA	05	709716	Donetsk
UA	04	709929	Dnipropetrovsk
UA	03	710720	Chernivtsi
UA	02	710734	Chernihiv Oblast
UA	01	710802	Cherkasy
UG	C	234594	Central Region
UG	E	8260673	Eastern Region
UG	N	8260674	Northern Region
UG	W	8260675	Western Region
UM	450	4041685	Wake Island
UM	350	4743755	Navassa Island
UM	050	5854907	Baker Island
UM	100	5854922	Howland Island
UM	150	5854926	Jarvis Island
UM	200	5854929	Johnston Atoll
UM	250	5854936	Kingman Reef
UM	300	5854943	Midway Islands
UM	400	5854952	Palmyra Atoll
US	AR	4099753	Arkansas
US	DC	4138106	District of Columbia
US	DE	4142224	Delaware
US	FL	4155751	Florida
US	GA	4197000	Georgia
US	KS	4273857	Kansas
US	LA	4331987	Louisiana
US	MD	4361885	Maryland
US	MO	4398678	Missouri
US	MS	4436296	Mississippi
US	NC	4482348	North Carolina
US	OK	4544379	Oklahoma
US	SC	4597040	South Carolina
US	TN	4662168	Tennessee
US	TX	4736286	Texas
US	WV	4826850	West Virginia
US	AL	4829764	Alabama
US	CT	4831725	Connecticut
US	IA	4862182	Iowa
US	IL	4896861	Illinois
US	IN	4921868	Indiana
US	ME	4971068	Maine
US	MI	5001836	Michigan
US	MN	5037779	Minnesota
US	NE	5073708	Nebraska
US	NH	5090174	New Hampshire
US	NJ	5101760	New Jersey
US	NY	5128638	New York
US	OH	5165418	Ohio
US	RI	5224323	Rhode Island
US	VT	5242283	Vermont
US	WI	5279468	Wisconsin
US	CA	5332921	California
US	CO	5417618	Colorado
US	NM	5481136	New Mexico
US	NV	5509151	Nevada
US	UT	5549030	Utah
US	AZ	5551752	Arizona
US	ID	5596512	Idaho
US	MT	5667009	Montana
US	ND	5690763	North Dakota
US	OR	5744337	Oregon
US	SD	5769223	South Dakota
US	WA	5815135	Washington
US	WY	5843591	Wyoming
US	HI	5855797	Hawaii
US	AK	5879092	Alaska
US	KY	6254925	Kentucky
US	MA	6254926	Massachusetts
US	PA	6254927	Pennsylvania
US	VA	6254928	Virginia
UY	19	3439780	Treinta y Tres Department
UY	18	3440033	Tacuarembó Department
UY	17	3440054	Soriano
UY	16	3440645	San José Department
UY	15	3440711	Salto Department
UY	14	3440771	Rocha Department
UY	13	3440780	Rivera Department
UY	12	3440789	Río Negro Department
UY	11	3441242	Paysandú Department
UY	10	3441572	Montevideo Department
UY	09	3441890	Maldonado
UY	08	3442007	Lavalleja
UY	07	3442584	Florida
UY	06	3442587	Flores Department
UY	05	3442720	Durazno Department
UY	04	3443025	Colonia
UY	03	3443173	Cerro Largo
UY	02	3443411	Canelones
UY	01	3443756	Artigas
UZ	09	453752	Karakalpakstan
UZ	12	1114926	Surxondaryo Region
UZ	10	1114927	Samarqand Region
UZ	08	1114928	Qashqadaryo
UZ	02	1114929	Bukhara
UZ	14	1484838	Tashkent Region
UZ	13	1484839	Tashkent
UZ	16	1484840	Sirdaryo Region
UZ	07	1484841	Navoiy Region
UZ	06	1484842	Namangan
UZ	05	1484843	Xorazm Region
UZ	15	1484844	Jizzakh Region
UZ	03	1484845	Fergana
UZ	01	1484846	Andijan Region
VC	05	3577818	Saint Patrick Parish
VC	04	3577819	Saint George Parish
VC	03	3577821	Saint David Parish
VC	02	3577822	Saint Andrew Parish
VC	06	3577892	Grenadines Parish
VC	01	3577934	Charlotte Parish
VE	23	3625035	Zulia
VE	22	3625210	Yaracuy
VE	21	3625974	Trujillo
VE	20	3626553	Táchira
VE	19	3626655	Sucre
VE	18	3629941	Portuguesa
VE	17	3631462	Nueva Esparta
VE	16	3632100	Monagas
VE	15	3632191	Miranda
VE	14	3632306	Mérida
VE	13	3636539	Lara
VE	12	3640017	Guárico
VE	24	3640846	Dependencias Federales
VE	25	3640847	Distrito Federal
VE	11	3640873	Falcón
VE	09	3644541	Delta Amacuro
VE	08	3645386	Cojedes
VE	07	3646751	Carabobo
VE	06	3648106	Bolívar
VE	05	3648544	Barinas
VE	04	3649110	Aragua
VE	03	3649151	Apure
VE	02	3649198	Anzoátegui
VE	01	3649302	Amazonas
VE	26	3830309	Vargas
VI	010	7267902	Saint Croix Island
VI	020	7267903	Saint John Island
VI	030	7267904	Saint Thomas Island
VN	40	1559969	Nghệ An Province
VN	46	1565033	Thừa Thiên Huế Province
VN	38	1566165	Thanh Hóa Province
VN	14	1567643	Sơn La Province
VN	22	1568758	Quảng Ninh
VN	20	1576632	Lạng Sơn Province
VN	12	1577954	Lai Châu Province
VN	42	1580700	Hà Tĩnh Province
VN	01	1581129	Hanoi
VN	04	1586182	Cao Bằng Province
VN	11	1905099	Điện Biên Province
VN	15	13494334	Lao Cai
VN	19	13494335	Thai Nguyen
VN	24	13494344	Bac Ninh
VN	25	13494345	Phu Tho
VN	31	13494346	Hai Phong
VN	33	13494347	Hưng Yên Province
VN	37	13494348	Ninh Binh
VN	44	13494350	Quang Tri
VN	48	13494351	Da Nang City
VN	51	13494352	Quang Ngai
VN	52	13494353	Gia Lai
VN	56	13494354	Khanh Hoa
VN	66	13494355	Dak Lak
VN	68	13494356	Lam Dong
VN	75	13494357	Dong Nai
VN	79	13494358	Ho Chi Minh City (HCMC)
VN	80	13494359	Tay Ninh
VN	82	13494360	Dong Thap
VN	86	13494361	Vinh Long
VN	91	13494362	An Giang
VN	92	13494363	Can Tho City
VN	96	13494364	Ca Mau
VN	08	13494365	Tuyen Quang
VU	15	2134739	Tafea
VU	13	2134898	Sanma
VU	07	2137421	Torba
VU	16	2208265	Malampa
VU	17	2208266	Penama
VU	18	2208267	Shefa
WF	98613	4034759	Uvea
WF	98612	4034776	Sigave
WF	98611	4034884	Alo
WS	11	4034910	Vaisigano
WS	06	4034943	Va'a-o-Fonoti
WS	10	4034977	Tuamasaga
WS	09	4035046	Satupa'itea
WS	08	4035154	Palauli
WS	07	4035313	Gaga'ifomauga
WS	05	4035314	Gaga'emauga
WS	04	4035383	Fa'asaleleaga
WS	03	4035402	Atua
WS	02	4035425	Aiga-i-le-Tai
WS	01	4035434	A'ana
XK	10096138	10096138	Ferizaj
XK	10096859	10096859	Gjakova
XK	10097357	10097357	Gjilan
XK	10097358	10097358	Mitrovica
XK	10097359	10097359	Pec
XK	10097360	10097360	Pristina
XK	10097361	10097361	Prizren
YE	25	70222	Ta‘izz
YE	05	70935	Shabwah
YE	16	71132	Sanaa Governorate
YE	15	71333	Şa‘dah
YE	27	71532	Raymah
YE	14	72966	Ma’rib
YE	10	73200	Al Mahwit Governorate
YE	21	74222	Al Jawf
YE	04	75411	Muhafazat Hadramaout
YE	11	76183	Dhamār
YE	03	78985	Al Mahrah Governorate
YE	08	79416	Al Hudaydah
YE	20	79838	Al Bayda
YE	02	80412	Aden
YE	01	80425	Abyan Governorate
YE	18	6201193	Aḑ Ḑāli‘
YE	19	6201194	Omran
YE	22	6201195	Ḩajjah
YE	23	6201196	Ibb Governorate
YE	24	6201197	Laḩij
YE	26	6940571	Amanat Alasimah
YE	28	9645387	Soqatra
YT	97601	7521421	Acoua
YT	97602	7521422	Bandraboua
YT	97603	7521423	Bandrele
YT	97604	7521424	Bouéni
YT	97605	7521425	Chiconi
YT	97606	7521426	Chirongui
YT	97607	7521427	Dembeni
YT	97608	7521428	Dzaoudzi
YT	97609	7521429	Kani-Kéli
YT	97610	7521430	Koungou
YT	97611	7521431	Mamoudzou
YT	97612	7521432	Mtsamboro
YT	97613	7521433	M'Tsangamouji
YT	97614	7521434	Ouangani
YT	97615	7521435	Pamandzi
YT	97616	7521436	Sada
YT	97617	7521437	Tsingoni
ZA	03	967573	Free State
ZA	02	972062	KwaZulu-Natal
ZA	05	1085593	Eastern Cape
ZA	06	1085594	Gauteng
ZA	07	1085595	Mpumalanga
ZA	08	1085596	Northern Cape
ZA	09	1085597	Limpopo
ZA	10	1085598	North West
ZA	11	1085599	Western Cape
ZM	01	896140	Western Province
ZM	07	896972	Southern Province
ZM	06	900594	North-Western
ZM	05	900601	Northern Province
ZM	09	909129	Lusaka Province
ZM	04	909845	Luapula Province
ZM	03	917388	Eastern Province
ZM	08	917524	Copperbelt
ZM	02	921064	Central Province
ZM	10	11154503	Muchinga
ZW	02	886119	Midlands Province
ZW	07	886747	Matabeleland South Province
ZW	06	886748	Matabeleland North
ZW	08	886761	Masvingo Province
ZW	05	886841	Mashonaland West
ZW	04	886842	Mashonaland East Province
ZW	03	886843	Mashonaland Central
ZW	01	887358	Manicaland
ZW	09	1105843	Bulawayo
ZW	10	1105844	Harare
